model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_cos,n_rows
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,11,0.6372914431045635,0.13648193294176608,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,12,0.5569047969465921,0.1400253225555232,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,13,0.5240717473225895,0.11018500780828679,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,14,0.5386577624911362,0.10338915575391372,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,15,0.515243408375256,0.10180887739770711,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,16,0.509740618126677,0.09677262497641316,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,17,0.5341535259113223,0.09281436678579581,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,18,0.5071675619433362,0.0951600455021963,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,19,0.49045998322041007,0.09141311337778218,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,20,0.47983854654983,0.09356390868984993,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,21,0.474243745563784,0.09336054255892529,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,22,0.48175086689321694,0.09491078664535602,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,23,0.4623555868393928,0.09381020618016503,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,24,0.5084621501799219,0.08341506759993615,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,25,0.5530403882735558,0.07774753827443392,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,26,0.6865473729742626,0.0632008215949604,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,27,0.7712629087299822,0.04962524404844398,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,0,0.9975418238849122,0.001316426777098231,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,1,0.9967204207221085,0.001282701799166154,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,2,0.9947493597243324,0.001448730516785677,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,3,0.9769935323682444,0.005072204740431714,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,4,0.9270351853117553,0.023883752362941685,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,5,0.8791191010871097,0.05458547636623874,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,6,0.8168890641874406,0.10073943910722606,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,7,0.7692276011056921,0.13230372131911558,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,8,0.7065012388462716,0.15609281296105046,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,9,0.6874239709336217,0.16989917363354212,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,10,0.6545832261410652,0.18462419396664834,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,11,0.6552918975128093,0.1509109845683608,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,12,0.5934236790941805,0.15656450677639183,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,13,0.5825637532003911,0.1299179138458848,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,14,0.6065359131763062,0.11967412322114913,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,15,0.5838667322371023,0.11658422795534319,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,16,0.5822388327927905,0.11852934237669369,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,17,0.6029708813175495,0.1166745016052421,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,18,0.5839636605647233,0.12348750736347255,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,19,0.5730193381910412,0.12669332097710811,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,20,0.5676118406424853,0.13093019575949075,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,21,0.5649360600964602,0.13053037299573989,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,22,0.5660181276213736,0.12699935725364211,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,23,0.5560039529008277,0.1300440220588967,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,24,0.5929388662831124,0.11161527979657662,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,25,0.6453827086274042,0.10169046469895449,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,26,0.7665588291641073,0.07509348655490854,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,27,0.8305579555655125,0.05298349276492869,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,0,0.998427507107193,0.00063759391948223,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,1,0.9975951605282745,0.0008548371062030132,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,2,0.9957711218871388,0.0012827517419608375,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,3,0.9820242409890128,0.004281392763463752,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,4,0.9361822797415811,0.021151808045291466,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,5,0.8974417865137306,0.04288710136860637,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,6,0.8330723137757283,0.08834837671699866,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,7,0.7827005417365853,0.11846726431048496,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,8,0.7201309905316421,0.13671850637548894,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,9,0.6884382666087157,0.14925364560995147,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,10,0.6457750690974402,0.15986609621051417,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,11,0.6460352826714464,0.13522459399236691,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,12,0.5850394513847385,0.14413552975360477,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,13,0.5867383914195162,0.13633369946759832,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,14,0.5931186375951119,0.12502742735497976,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,15,0.5755562752270568,0.1239116258946593,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,16,0.5770737761045482,0.12177930067436377,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,17,0.596316044235091,0.1141641603676055,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,18,0.5707247382015526,0.11680420454007147,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,19,0.5607208820840138,0.11915994795756124,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,20,0.5501813900794092,0.11985244868036823,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,21,0.5427639435998077,0.12144403555338805,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,22,0.5441891858617319,0.12274990798487116,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,23,0.5321601246218265,0.12641900964202868,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,24,0.5694108616676854,0.10832964144381468,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,25,0.6207566259565007,0.09994307414892808,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,26,0.7406900540656798,0.07402042548252985,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,27,0.8068063486472558,0.05492988202784706,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,0,0.9975338049962662,0.0013188185272537025,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,1,0.9967129567854955,0.0012839483824022184,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,2,0.9947759251375591,0.001455548363648633,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,3,0.9774409447487584,0.004961913516202019,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,4,0.9288798786272219,0.02291183635131707,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,5,0.8829198658334502,0.0520871156760065,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,6,0.8240009673192875,0.09653016403036353,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,7,0.7781972702699256,0.12761344175733313,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,8,0.7178291785073836,0.15132011080877972,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,9,0.7001866091389288,0.16549122680472128,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,10,0.6661087068335312,0.18153769603598718,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,11,0.666202190546557,0.14788046083796422,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,12,0.6190934814245977,0.160633277877473,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,13,0.6246192646942189,0.1434829826035269,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,14,0.6479793972623119,0.1329648858265731,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,15,0.6353916419083059,0.13429505055069377,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,16,0.6353956668105085,0.13604034492554257,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,17,0.6547956248827472,0.13241877459661117,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,18,0.6386992519610901,0.13973823285307072,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,19,0.6281333565225473,0.1436545154979433,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,20,0.626980812299436,0.14834793748435102,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,21,0.6272339083666644,0.1498384177282783,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,22,0.6279083879937707,0.1478122287724282,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,23,0.6206919366967923,0.15251032775886283,100
