model,category,pair_slug,concat_variant,reference_variant,layer,mean_cos,std_across_rows,n_rows_total
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,11,0.14876357192821885,0.28574079285132253,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,12,0.16498083570336164,0.2658165711313925,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,13,0.22451534413780372,0.24365925971984198,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,14,0.2148195604573419,0.23802654587660638,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,15,0.21031859804295583,0.2327083912713563,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,16,0.20046932723838562,0.23111748810125268,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,17,0.19714374429961568,0.2330186223936003,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,18,0.18562373598038004,0.2288835590178391,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,19,0.1814453798747178,0.2252532760537936,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,20,0.1864304493270543,0.2244249693755381,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,21,0.18729396221970482,0.22279619857127875,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,22,0.18137350662940185,0.2203588653415088,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,23,0.1840080187657995,0.22074275847414393,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,24,0.1773862765413844,0.2098491644189166,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,25,0.17554238222696458,0.20678999052031333,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,26,0.17126932513341422,0.20143573430233888,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,27,0.1728956627712465,0.19581421895043133,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,0,0.5492196838743854,0.11320810938562026,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,1,0.49169892720594816,0.11222822238206426,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,2,0.4585203995812833,0.11840774350729877,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,3,0.33410405353415557,0.12307304002849145,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,4,0.22122873562934461,0.20482674793744693,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,5,0.233823877346123,0.2464933501540953,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,6,0.2006339937330425,0.2965369019151361,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,7,0.20218524199993745,0.32450527774195487,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,8,0.1985202687316547,0.3236162652938248,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,9,0.19057678811453452,0.33400986887529227,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,10,0.18678122484897058,0.3211857122971739,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,11,0.17539572685597002,0.28320319979431957,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,12,0.18196922458458395,0.24557929790427319,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,13,0.21968888611634577,0.21714635986929035,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,14,0.2030732453701113,0.20308166674302386,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,15,0.20277600229903697,0.19171927470760233,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,16,0.20792121203460634,0.187242269265974,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,17,0.1941629656185259,0.18622865028402688,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,18,0.1827935907159253,0.17690748103556644,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,19,0.19574004985169333,0.17786060594687184,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,20,0.18715615336069644,0.17221894674972862,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,21,0.1838633795948123,0.17208656959480337,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,22,0.1818316273211369,0.17478043127043832,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,23,0.18226836667945234,0.17839031343509362,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,24,0.17680961562120018,0.17392170733425533,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,25,0.17319897529307224,0.17571917685427355,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,26,0.1719475752617015,0.18263260231835632,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,27,0.17395623684386746,0.1699212040320488,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,0,0.3673325855666393,0.16352925210057107,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,1,0.351421650043807,0.13622921864066784,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,2,0.35353511468781784,0.10706978032527097,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,3,0.23788630745102018,0.10661788021597646,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,4,0.11182584274094537,0.19135312249858671,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,5,0.11918543986223742,0.25704143970577065,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,6,0.0831494916023087,0.31561555365141264,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,7,0.10665978328066857,0.344735478816118,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,8,0.11914639617106784,0.3512839837174271,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,9,0.13556416857222073,0.36028978655309124,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,10,0.15174856575754775,0.3531622006469919,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,11,0.15203822424201985,0.30467616967779965,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,12,0.15701312420403835,0.2742135837815277,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,13,0.16895200591005716,0.21429903946357226,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,14,0.16830577043599182,0.19904400886550017,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,15,0.16854440202378673,0.17699809832267419,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,16,0.1709501508622388,0.18069692095278647,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,17,0.16297578237583032,0.18321423478456145,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,18,0.17154333910158998,0.18763193188770672,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,19,0.18473357238817126,0.18894295607252104,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,20,0.1886944948081648,0.18907090417823955,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,21,0.18945471171946063,0.18845955056605934,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,22,0.18597691416538498,0.18440320569222501,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,23,0.1934179195475144,0.18634278751086605,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,24,0.1879108948697553,0.17763242786285416,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,25,0.18689451769235974,0.1763299876203447,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,26,0.2003137535038779,0.18661082628014228,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,27,0.18739223266658722,0.17247001055057895,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,0,0.5479533198893732,0.11390323166131387,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,1,0.48974415115300346,0.11310291267572506,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,2,0.447912949948355,0.11806632888004982,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,3,0.329116622962117,0.1233563633070186,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,4,0.2198134467858755,0.20690178208542062,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,5,0.2340933805295563,0.25018383293040547,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,6,0.20331352173103323,0.30261225262136415,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,7,0.20522563424451065,0.3339441530101683,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,8,0.2015780681290966,0.33309559971340236,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,9,0.19417998835614292,0.3441845360150737,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,10,0.18874988759495864,0.33074199441859997,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,11,0.18096004730694346,0.292809750143115,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,12,0.17851562237323398,0.26193822486704665,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,13,0.17019332328607056,0.2102511979509265,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,14,0.15441947694842736,0.19900305143305227,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,15,0.14711751633770456,0.18361144668820806,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,16,0.1455658092157185,0.17905636619188525,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,17,0.13694663853037034,0.17874279838285748,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,18,0.127784224180288,0.17070308100354334,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,19,0.14092903904417473,0.17142619427797734,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,20,0.12352789735830706,0.15654506411880673,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,21,0.12150546469678287,0.15240056329438784,100
Llama-3.2-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,22,0.11675065834826535,0.14966835350479293,100
