model,category,concat_variant,reference_variant,layer,mean_cos,std_across_pairs,n_pairs,n_rows_total,sem_across_pairs
Qwen2.5-3B-Instruct,linguistic_style,posneg,negative,35,0.9911708513259166,0.0009057691812966802,50,5000,0.00012809510605693399
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,0,0.9991931988071938,1.0826155181876365e-05,50,5000,1.5310495486565316e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,1,0.9989583639759186,3.9585628015734815e-05,50,5000,5.598253201490852e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,2,0.9988220394311935,3.947687605711475e-05,50,5000,5.582873352009339e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,3,0.998332710667892,7.224749446143526e-05,50,5000,1.021733865148368e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,4,0.9980785007950972,5.925669956199178e-05,50,5000,8.380162818203662e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,5,0.9983934958411921,4.149539766282288e-05,50,5000,5.8683354150828945e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,6,0.9983530845384475,3.68683841222447e-05,50,5000,5.213976884845933e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,7,0.9984329504986154,3.206842289755556e-05,50,5000,4.535159858563898e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,8,0.998376529627291,3.4327193376508645e-05,50,5000,4.85459824312624e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,9,0.9983260801048935,3.521551786567115e-05,50,5000,4.980226297162417e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,10,0.9984658073477523,3.444533161111447e-05,50,5000,4.8713055124876775e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,11,0.9985627215725354,3.2396159940614504e-05,50,5000,4.581508875682499e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,12,0.9987575859694688,4.107543715173849e-05,50,5000,5.808944030039226e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,13,0.9986306203685404,4.977689091784013e-05,50,5000,7.0395154228775655e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,14,0.9986033640863241,6.658651007029689e-05,50,5000,9.416754561250653e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,15,0.9985103474259822,6.338036029184883e-05,50,5000,8.963336511282578e-06
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,16,0.9984341380331694,7.769450871105064e-05,50,5000,1.0987662794108239e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,17,0.9983358146364256,0.00016234433389019439,50,5000,2.2958955876193898e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,18,0.9981125809775161,0.00024465365565508324,50,5000,3.459925179115758e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,19,0.9979929819686805,0.00027887787510034247,50,5000,3.943928732126944e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,20,0.997839079067774,0.00034941752945389043,50,5000,4.941510090845922e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,21,0.9976685232398833,0.0006749704982684157,50,5000,9.545524328529191e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,22,0.9979424565721767,0.0006331053262517197,50,5000,8.95346138795825e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,23,0.9975266728921638,0.0007222964797372751,50,5000,0.00010214814776987977
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,24,0.9969363896031743,0.0010145800153801546,50,5000,0.00014348328178633178
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,25,0.9971258134397852,0.0009281487742361924,50,5000,0.0001312600584424787
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,26,0.9970372995063843,0.0009035234950857108,50,5000,0.00012777751806729526
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,27,0.997821167536739,0.0006184692112294309,50,5000,8.746475464308516e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,28,0.9979737873451795,0.0005804985334838177,50,5000,8.209488989905072e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,29,0.9986635155318266,0.0003651244263252987,50,5000,5.163639156629334e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,30,0.9989945480366994,0.00026136440502144573,50,5000,3.696250863029032e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,31,0.9987708982183645,0.0002985186483157933,50,5000,4.2216912106947917e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,32,0.9977761535630605,0.0003218452266447796,50,5000,4.5515788450608995e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,33,0.9956799352418751,0.0004756770209838265,50,5000,6.727088943845588e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,34,0.9943886367544624,0.0005849416986024949,50,5000,8.272324833612036e-05
Qwen2.5-3B-Instruct,linguistic_style,posneg,positive,35,0.9914636517149519,0.0009132105762809374,50,5000,0.00012914747822790514
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,0,0.9992348237306216,1.3730349353675843e-05,50,5000,1.9417646272089036e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,1,0.9990322033576038,2.757796638589951e-05,50,5000,3.900113408560841e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,2,0.998912664147943,2.724168801138505e-05,50,5000,3.852556464763729e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,3,0.9984716805148715,6.231422581342701e-05,50,5000,8.812562327412809e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,4,0.9982534584676435,1.9803183243967973e-05,50,5000,2.800593032177913e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,5,0.998532573900451,2.0874273023156052e-05,50,5000,2.9520680014026116e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,6,0.998476784137255,2.3177537127114723e-05,50,5000,3.277798734757158e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,7,0.9985415079321046,2.5530645394825827e-05,50,5000,3.6105784973500885e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,8,0.9985053718302259,2.6083262396657443e-05,50,5000,3.6887303432289115e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,9,0.9984352523896917,2.914253038817301e-05,50,5000,4.1213761716824325e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,10,0.9985754004698479,2.9243294015394114e-05,50,5000,4.135626300503432e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,11,0.9986484679836718,2.9352356209128308e-05,50,5000,4.151050023855538e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,12,0.9988518338350656,3.48085152162821e-05,50,5000,4.92266743049364e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,13,0.9986820257796627,3.0958429049234194e-05,50,5000,4.37818302311922e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,14,0.99861100187483,5.9766250803725176e-05,50,5000,8.452224245882003e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,15,0.9984316139640472,4.718096653239981e-05,50,5000,6.67239627559909e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,16,0.9983271693533705,6.2630976604156e-05,50,5000,8.857357653826943e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,17,0.9982505654308247,5.922023004669146e-05,50,5000,8.375005249888572e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,18,0.9979604185326284,8.202754314163568e-05,50,5000,1.1600446399904533e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,19,0.9980078178277176,8.321146125180272e-05,50,5000,1.1767877704718268e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,20,0.9978290561046024,0.0001165358896884441,50,5000,1.6480663570061256e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,21,0.9980567463675791,9.856402768466603e-05,50,5000,1.393905847137719e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,22,0.9983804505630958,7.572067986296204e-05,50,5000,1.0708521241431222e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,23,0.9983198175864152,0.00011754780329249253,50,5000,1.662376976434077e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,24,0.9980834365300989,0.00023125110396365593,50,5000,3.270384475391528e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,25,0.998159109110401,0.00022270987830881654,50,5000,3.149593303787899e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,26,0.9982319640826135,0.00021459100376693404,50,5000,3.0347750789045405e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,27,0.998642750394112,0.00015201043287340642,50,5000,2.1497521579177632e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,28,0.9987749961343197,0.0001402819668775882,50,5000,1.9838866011465852e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,29,0.9991501948218141,8.542936889669502e-05,50,5000,1.2081537211868035e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,30,0.9993260364067917,6.444899433018013e-05,50,5000,9.114464186304745e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,31,0.9990853189363957,8.254024287243059e-05,50,5000,1.1672953091176052e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,32,0.9981296942999148,8.589159334982031e-05,50,5000,1.2146905620915062e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,33,0.9961939300437617,0.00014265589901974504,50,5000,2.0174590714625015e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,34,0.9949920137073381,0.0001801780535971909,50,5000,2.5481024703913376e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,negative,35,0.992247555856164,0.0002987416343229108,50,5000,4.224844709049642e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,0,0.9991815346749481,1.0858071743938915e-05,50,5000,1.5355632321498496e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,1,0.9989425152832829,4.2510807808387623e-05,50,5000,6.0119360950057845e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,2,0.9988063295056034,4.215114125169108e-05,50,5000,5.961071562764556e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,3,0.9983204244868977,9.354972990573078e-05,50,5000,1.322992967890244e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,4,0.9980484784634153,5.178022719824619e-05,50,5000,7.322829956651996e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,5,0.9983718533551428,3.51229714880854e-05,50,5000,4.9671382629293895e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,6,0.9983359182564402,3.798183682660986e-05,50,5000,5.371442876403354e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,7,0.9984207293015659,3.2521538529415e-05,50,5000,4.599240085753785e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,8,0.9983857370261446,3.426814055846943e-05,50,5000,4.846246913509499e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,9,0.9983321618679339,3.4761539148636856e-05,50,5000,4.916024011296553e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,10,0.9984756296913282,3.3968528766827975e-05,50,5000,4.803875407590875e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,11,0.9985715816653414,3.081566608038663e-05,50,5000,4.357993290444333e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,12,0.9987844249989019,2.9872088330452674e-05,50,5000,4.224551245333324e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,13,0.9986693097616081,2.810446074281991e-05,50,5000,3.974570954567815e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,14,0.9986412393744497,3.877365367959132e-05,50,5000,5.4834226896435506e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,15,0.9984960562121717,4.112319589242955e-05,50,5000,5.815698135919942e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,16,0.9984464155225666,5.1735160157842234e-05,50,5000,7.316456514676468e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,17,0.9984403341199238,6.010111557782524e-05,50,5000,8.499581276391334e-06
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,18,0.9982628158126228,0.00010352919537919259,50,5000,1.4641239220682813e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,19,0.9982430077750406,0.00010751279819203044,50,5000,1.5204605733185101e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,20,0.9981156525642327,0.00013280104676065952,50,5000,1.8780904142626826e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,21,0.9983225253073371,0.0001323587700599691,50,5000,1.8718356771783025e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,22,0.9985988598050405,0.00010941416474673637,50,5000,1.5473499570055875e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,23,0.9985383739076501,0.0001838329247968841,50,5000,2.5997901545846673e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,24,0.9983297323249964,0.00029119494739743523,50,5000,4.118118439039729e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,25,0.9983792361062213,0.00027697524560940694,50,5000,3.917021487824423e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,26,0.9984199932807399,0.0002641477333535506,50,5000,3.735613069787032e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,27,0.9987843334587504,0.00019141630763807221,50,5000,2.707035383211424e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,28,0.9988686328644029,0.00017814249049402843,50,5000,2.5193152609157517e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,29,0.9992208879039961,0.0001129250446005304,50,5000,1.5970012960565673e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,30,0.9993689251978088,8.18790249867431e-05,50,5000,1.1579442761013761e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,31,0.999119027400731,9.542187851141358e-05,50,5000,1.3494691473795889e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,32,0.9981989698399762,9.34766721429477e-05,50,5000,1.3219597751005992e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,33,0.9963555778157857,0.00012969222467159618,50,5000,1.8341250306490984e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,34,0.9952005170011315,0.00015479979480472145,50,5000,2.1891996926540924e-05
Qwen2.5-3B-Instruct,semantic_framing,negpos,positive,35,0.9925985644145296,0.0002657833701397308,50,5000,3.758744467048356e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,0,0.9992367882710984,1.49317039319303e-05,50,5000,2.11166182098755e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,1,0.9990353124295162,2.836394986029443e-05,50,5000,4.011268257489884e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,2,0.9989151827140462,2.8298334819840143e-05,50,5000,4.001988889479272e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,3,0.9984730192909893,6.401213546051123e-05,50,5000,9.05268301247187e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,4,0.9982482204657983,2.0194912665431606e-05,50,5000,2.8559919382393567e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,5,0.9985235844959754,2.172849426075286e-05,50,5000,3.072873127350265e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,6,0.9984653431503052,2.803236962180545e-05,50,5000,3.964375730461282e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,7,0.9985284898833438,3.019251232029031e-05,50,5000,4.269866040547132e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,8,0.9984883445665208,3.089550350050065e-05,50,5000,4.369284006675346e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,9,0.9984161311326987,3.4875381642405376e-05,50,5000,4.932123771162735e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,10,0.9985581466466504,3.38740617164675e-05,50,5000,4.790515749209158e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,11,0.9986323984292986,3.340462172937131e-05,50,5000,4.72412690956199e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,12,0.9988381041004605,3.772167988808314e-05,50,5000,5.3346511293223596e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,13,0.9986633419566465,3.7891194192226515e-05,50,5000,5.358624072115938e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,14,0.9985947830116787,6.494368413584776e-05,50,5000,9.184423889539032e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,15,0.9984144720928195,5.892529947331726e-05,50,5000,8.333295768206147e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,16,0.9983066964296722,8.001427052468071e-05,50,5000,1.1315726655939325e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,17,0.9982256066768198,8.557033111995777e-05,50,5000,1.2101472280660079e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,18,0.9979214541857141,0.00012488967352802048,50,5000,1.7662067010367468e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,19,0.9979636312183395,0.00011955398594433559,50,5000,1.6907486835824176e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,20,0.9977776280233392,0.00015404656434769485,50,5000,2.1785474053748973e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,21,0.9980042393815173,0.00012152707020414833,50,5000,1.7186523087817383e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,22,0.9983343711141248,9.291355352854632e-05,50,5000,1.3139960752834874e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,23,0.9982680044237554,0.0001237541728072101,50,5000,1.7501482958422018e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,24,0.9980254483488331,0.0001987533762620408,50,5000,2.8107972027722087e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,25,0.9981059499716447,0.00019037289159206644,50,5000,2.692279251976833e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,26,0.9981810977304171,0.00018664675120536893,50,5000,2.6395836692750955e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,27,0.9986018569120718,0.00013257280738700663,50,5000,1.874862622085808e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,28,0.9987358477456786,0.00012127863740146838,50,5000,1.715138938392855e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,29,0.9991265976888668,7.48509810821743e-05,50,5000,1.0585527260334285e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,30,0.9993091445849659,5.522974244770351e-05,50,5000,7.810665081591532e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,31,0.9990600150139735,7.761767883701756e-05,50,5000,1.0976797409122939e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,32,0.9981011113508761,8.339626061464698e-05,50,5000,1.1794012281243494e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,33,0.9961596807689209,0.00014155754642243605,50,5000,2.0019260200686805e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,34,0.9949380595764279,0.00018410999403987473,50,5000,2.6037085053962054e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,negative,35,0.9921615410350296,0.0002904004197850824,50,5000,4.106882121789036e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,0,0.999179153699615,1.2454034457898142e-05,50,5000,1.7612664436621408e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,1,0.9989420099668752,4.307582149141947e-05,50,5000,6.091841096352786e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,2,0.9988060917537368,4.2634943331966305e-05,50,5000,6.02949150910751e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,3,0.9983264068621215,9.342164479205316e-05,50,5000,1.321181570841234e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,4,0.9980590000824746,5.3211148338845835e-05,50,5000,7.5251927650242365e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,5,0.9983838613635052,3.392994072992325e-05,50,5000,4.798418235077273e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,6,0.9983493606328289,3.21606861633383e-05,50,5000,4.548207854741775e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,7,0.9984353091691225,2.733112949200771e-05,50,5000,3.865205400257258e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,8,0.9984033055603476,2.9146213762565173e-05,50,5000,4.121897079484502e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,9,0.9983518728171558,2.8845609719249037e-05,50,5000,4.079385247988315e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,10,0.9984926271518201,2.858836870108076e-05,50,5000,4.043005874319091e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,11,0.9985872804458676,2.556463503586259e-05,50,5000,3.615385358483527e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,12,0.9987974024714533,2.33264040729387e-05,50,5000,3.298851700134491e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,13,0.9986839381084219,2.073298918236249e-05,50,5000,2.9320874490231697e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,14,0.998655603481883,3.3627078639474966e-05,50,5000,4.75558706749321e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,15,0.9985102263577328,3.205119656993374e-05,50,5000,4.532723687948632e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,16,0.998461455665063,4.014907344279545e-05,50,5000,5.677936417951478e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,17,0.9984567277712451,4.2204845550816055e-05,50,5000,5.968666497582584e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,18,0.9982835313515976,6.546676553742692e-05,50,5000,9.258398770772869e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,19,0.9982632398166884,7.590355817492641e-05,50,5000,1.0734384140335614e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,20,0.9981403876105077,9.545247302821776e-05,50,5000,1.3499018191855761e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,21,0.9983432409970612,8.119882848632986e-05,50,5000,1.148324844941745e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,22,0.9986184042963062,6.254195129705787e-05,50,5000,8.844767574157682e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,23,0.9985678314061485,0.00011434905771156179,50,5000,1.6171398826027442e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,24,0.9983662184883068,0.00019732824974454222,50,5000,2.7906428702807683e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,25,0.9984076067746679,0.0001878115938825095,50,5000,2.656057032395527e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,26,0.9984527842701297,0.00017989436908253943,50,5000,2.5440905655107844e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,27,0.9988077001141025,0.0001304918402014427,50,5000,1.8454333019190295e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,28,0.998890312683088,0.00012210855922019246,50,5000,1.726875805310344e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,29,0.9992369331110599,7.846885174199953e-05,50,5000,1.109717143573794e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,30,0.9993824209531738,5.605246686091484e-05,50,5000,7.927015883917424e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,31,0.9991396805131924,7.018646958945731e-05,50,5000,9.925865718849732e-06
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,32,0.9982138267298791,7.419012707731397e-05,50,5000,1.049206839069208e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,33,0.9963616791717054,0.00010147726081120727,50,5000,1.435105185116811e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,34,0.9951995708945492,0.0001223544033316452,50,5000,1.7303525660768047e-05
Qwen2.5-3B-Instruct,semantic_framing,posneg,positive,35,0.992606066087105,0.00019667303932895081,50,5000,2.7813767957213934e-05
