model,category,pair_slug,concat_variant,reference_variant,mean_cos,std_across_layers,n_layers,n_rows_total,pair_overall_mean
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,negative,0.9982773856510246,0.0006434233064434948,28,2800,0.9982272602312096
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__technical_perspective__human_centered_perspective,posneg,positive,0.9981308268437878,0.0007096001933067845,28,2800,0.9982272602312096
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,negative,0.9983314279063141,0.000614690543151233,28,2800,0.9982781693265277
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,negpos,positive,0.9981997579457629,0.0007257008217569232,28,2800,0.9982781693265277
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,posneg,negative,0.9983305726448429,0.0006441157920522482,28,2800,0.9982781693265277
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__tradeoff_perspective__win_win_perspective,posneg,positive,0.9982509188091908,0.0007047321371384038,28,2800,0.9982781693265277
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__utility_perspective__rights_perspective,negpos,negative,0.9982085442632062,0.0006821419755151302,28,2800,0.9981633919415582
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__utility_perspective__rights_perspective,negpos,positive,0.9981445493540767,0.0007601388455808834,28,2800,0.9981633919415582
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__utility_perspective__rights_perspective,posneg,negative,0.9981639176764078,0.0006854086023497923,28,2800,0.9981633919415582
Qwen2.5-1.5B-Instruct,semantic_framing,semantic_framing__utility_perspective__rights_perspective,posneg,positive,0.9981365564725422,0.0007501688822278774,28,2800,0.9981633919415582
Qwen2.5-3B-Instruct,ideology,ideology__centralization_support__decentralization_support,negpos,negative,0.9982662395683347,0.0012535006553499055,36,3600,0.9983134584700528
Qwen2.5-3B-Instruct,ideology,ideology__centralization_support__decentralization_support,negpos,positive,0.998326911014758,0.0012365276316054028,36,3600,0.9983134584700528
Qwen2.5-3B-Instruct,ideology,ideology__centralization_support__decentralization_support,posneg,negative,0.998294084058991,0.0012043590319576712,36,3600,0.9983134584700528
Qwen2.5-3B-Instruct,ideology,ideology__centralization_support__decentralization_support,posneg,positive,0.9983665992381273,0.0011950912704132546,36,3600,0.9983134584700528
Qwen2.5-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,negpos,negative,0.9982613510473402,0.0012198269007430089,36,3600,0.9983342948484588
Qwen2.5-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,negpos,positive,0.9984128709719902,0.0011684508204518878,36,3600,0.9983342948484588
Qwen2.5-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,negative,0.9982462685214178,0.001185018249261821,36,3600,0.9983342948484588
Qwen2.5-3B-Instruct,ideology,ideology__collective_benefit__personal_benefit,posneg,positive,0.9984166888530872,0.0011231909957381398,36,3600,0.9983342948484588
Qwen2.5-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,negative,0.9982277571014918,0.0012222613750291283,36,3600,0.998277768217208
Qwen2.5-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,negpos,positive,0.9983571818852963,0.001152260979244384,36,3600,0.998277768217208
Qwen2.5-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,negative,0.9981829311168777,0.0012430224384680122,36,3600,0.998277768217208
Qwen2.5-3B-Instruct,ideology,ideology__collective_responsibility__individual_responsibility,posneg,positive,0.9983432027651664,0.0011546301156680865,36,3600,0.998277768217208
Qwen2.5-3B-Instruct,ideology,ideology__collective_security__civil_liberty,negpos,negative,0.9983197267545066,0.0011441198353786468,36,3600,0.9983411375210034
Qwen2.5-3B-Instruct,ideology,ideology__collective_security__civil_liberty,negpos,positive,0.9983858358981446,0.0011186783955323253,36,3600,0.9983411375210034
Qwen2.5-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,negative,0.9982900091208015,0.001165903068264908,36,3600,0.9983411375210034
Qwen2.5-3B-Instruct,ideology,ideology__collective_security__civil_liberty,posneg,positive,0.9983689783105612,0.001127899393151721,36,3600,0.9983411375210034
Qwen2.5-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,negative,0.9983141754452597,0.0011815383491720725,36,3600,0.9983605826350846
Qwen2.5-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,negpos,positive,0.9984172657464039,0.0011101562204169626,36,3600,0.9983605826350846
Qwen2.5-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,negative,0.9982902325829274,0.0011968915249565381,36,3600,0.9983605826350846
Qwen2.5-3B-Instruct,ideology,ideology__collective_welfare__individual_liberty,posneg,positive,0.9984206567657475,0.0011157756065343389,36,3600,0.9983605826350846
Qwen2.5-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,negative,0.9982745612791812,0.0011958212270970121,36,3600,0.9983104279966714
Qwen2.5-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,negpos,positive,0.9983342937876919,0.0011597528334893108,36,3600,0.9983104279966714
Qwen2.5-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,posneg,negative,0.9982707717485843,0.0011782605813531598,36,3600,0.9983104279966714
Qwen2.5-3B-Instruct,ideology,ideology__competition_policy__cooperation_policy,posneg,positive,0.9983620851712279,0.0011458864226529457,36,3600,0.9983104279966714
Qwen2.5-3B-Instruct,ideology,ideology__consumer_protection__corporate_freedom,negpos,negative,0.9982705307442595,0.0011659977102694225,36,3600,0.9983380081947895
Qwen2.5-3B-Instruct,ideology,ideology__consumer_protection__corporate_freedom,negpos,positive,0.998390371856471,0.0011457418568008276,36,3600,0.9983380081947895
Qwen2.5-3B-Instruct,ideology,ideology__consumer_protection__corporate_freedom,posneg,negative,0.9982897255480974,0.0011720739760690576,36,3600,0.9983380081947895
Qwen2.5-3B-Instruct,ideology,ideology__consumer_protection__corporate_freedom,posneg,positive,0.99840140463033,0.0011400908172329676,36,3600,0.9983380081947895
Qwen2.5-3B-Instruct,ideology,ideology__data_protection_priority__data_utilization_priority,negpos,negative,0.9982785336992952,0.0007043542970599944,36,3600,0.9983236008077954
Qwen2.5-3B-Instruct,ideology,ideology__data_protection_priority__data_utilization_priority,negpos,positive,0.9983798795503199,0.0006761905969108216,36,3600,0.9983236008077954
Qwen2.5-3B-Instruct,ideology,ideology__data_protection_priority__data_utilization_priority,posneg,negative,0.9982568528025735,0.0007062941046334872,36,3600,0.9983236008077954
Qwen2.5-3B-Instruct,ideology,ideology__data_protection_priority__data_utilization_priority,posneg,positive,0.9983791371789926,0.0006692177804159631,36,3600,0.9983236008077954
Qwen2.5-3B-Instruct,ideology,ideology__economic_growth_priority__sustainability_priority,negpos,negative,0.9982010158820042,0.0012460257344371797,36,3600,0.9982457198953267
Qwen2.5-3B-Instruct,ideology,ideology__economic_growth_priority__sustainability_priority,negpos,positive,0.9982620953196899,0.0011910118222780597,36,3600,0.9982457198953267
Qwen2.5-3B-Instruct,ideology,ideology__economic_growth_priority__sustainability_priority,posneg,negative,0.9982018647776982,0.001230440173589443,36,3600,0.9982457198953267
Qwen2.5-3B-Instruct,ideology,ideology__economic_growth_priority__sustainability_priority,posneg,positive,0.9983179036019144,0.0011667044368489203,36,3600,0.9982457198953267
Qwen2.5-3B-Instruct,ideology,ideology__energy_transition__fossil_energy_support,negpos,negative,0.998265229380443,0.0012618668221820821,36,3600,0.9982991989358572
Qwen2.5-3B-Instruct,ideology,ideology__energy_transition__fossil_energy_support,negpos,positive,0.9983327720798312,0.0011479919726149687,36,3600,0.9982991989358572
Qwen2.5-3B-Instruct,ideology,ideology__energy_transition__fossil_energy_support,posneg,negative,0.9982724257354322,0.0012321996688232147,36,3600,0.9982991989358572
Qwen2.5-3B-Instruct,ideology,ideology__energy_transition__fossil_energy_support,posneg,positive,0.998326368547722,0.0011524817276535263,36,3600,0.9982991989358572
Qwen2.5-3B-Instruct,ideology,ideology__environmental_protection__economic_growth,negpos,negative,0.9982799572701264,0.0012456898120354624,36,3600,0.9983318952426212
Qwen2.5-3B-Instruct,ideology,ideology__environmental_protection__economic_growth,negpos,positive,0.9983955521284129,0.001113695642105359,36,3600,0.9983318952426212
Qwen2.5-3B-Instruct,ideology,ideology__environmental_protection__economic_growth,posneg,negative,0.9982669408946508,0.001250466667907921,36,3600,0.9983318952426212
Qwen2.5-3B-Instruct,ideology,ideology__environmental_protection__economic_growth,posneg,positive,0.9983851306772945,0.0011186338908850987,36,3600,0.9983318952426212
Qwen2.5-3B-Instruct,ideology,ideology__equality_priority__merit_priority,negpos,negative,0.9983270534414657,0.0011897534298721082,36,3600,0.9983875088382882
Qwen2.5-3B-Instruct,ideology,ideology__equality_priority__merit_priority,negpos,positive,0.998443850742436,0.0011320910071557706,36,3600,0.9983875088382882
Qwen2.5-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,negative,0.9983260350739437,0.0011918859560182693,36,3600,0.9983875088382882
Qwen2.5-3B-Instruct,ideology,ideology__equality_priority__merit_priority,posneg,positive,0.9984530960953073,0.001126111384355633,36,3600,0.9983875088382882
Qwen2.5-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,negative,0.9982887454302709,0.0012024523251949798,36,3600,0.9983436098103108
Qwen2.5-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,negpos,positive,0.9983888097936586,0.0011875316116723633,36,3600,0.9983436098103108
Qwen2.5-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,negative,0.9982834349969895,0.0011815613424780232,36,3600,0.9983436098103108
Qwen2.5-3B-Instruct,ideology,ideology__equity_priority__efficiency_priority,posneg,positive,0.998413449020324,0.001158530711342772,36,3600,0.9983436098103108
Qwen2.5-3B-Instruct,ideology,ideology__global_cooperation__national_self_reliance,negpos,negative,0.9982202170099712,0.0011439393535554055,36,3600,0.998301336866175
Qwen2.5-3B-Instruct,ideology,ideology__global_cooperation__national_self_reliance,negpos,positive,0.9983659709949939,0.0010928666118764229,36,3600,0.998301336866175
Qwen2.5-3B-Instruct,ideology,ideology__global_cooperation__national_self_reliance,posneg,negative,0.9982287042820496,0.0011307709908924516,36,3600,0.998301336866175
Qwen2.5-3B-Instruct,ideology,ideology__global_cooperation__national_self_reliance,posneg,positive,0.9983904551776851,0.0010714790255008549,36,3600,0.998301336866175
Qwen2.5-3B-Instruct,ideology,ideology__government_intervention__free_market,negpos,negative,0.9982624944303188,0.0011831701178330763,36,3600,0.9983307120323263
Qwen2.5-3B-Instruct,ideology,ideology__government_intervention__free_market,negpos,positive,0.9983755854980413,0.0011781902431267797,36,3600,0.9983307120323263
Qwen2.5-3B-Instruct,ideology,ideology__government_intervention__free_market,posneg,negative,0.9982814684168633,0.0011370576391416393,36,3600,0.9983307120323263
Qwen2.5-3B-Instruct,ideology,ideology__government_intervention__free_market,posneg,positive,0.9984032997840817,0.001128799565203909,36,3600,0.9983307120323263
Qwen2.5-3B-Instruct,ideology,ideology__hierarchy_support__egalitarianism_support,negpos,negative,0.9982718430149473,0.001223285156797578,36,3600,0.9983117168338657
Qwen2.5-3B-Instruct,ideology,ideology__hierarchy_support__egalitarianism_support,negpos,positive,0.9983343292815763,0.0012215823220011676,36,3600,0.9983117168338657
Qwen2.5-3B-Instruct,ideology,ideology__hierarchy_support__egalitarianism_support,posneg,negative,0.9982788200201339,0.0011531245897776702,36,3600,0.9983117168338657
Qwen2.5-3B-Instruct,ideology,ideology__hierarchy_support__egalitarianism_support,posneg,positive,0.998361875018805,0.0011597973144037465,36,3600,0.9983117168338657
Qwen2.5-3B-Instruct,ideology,ideology__human_rights_priority__sovereignty_priority,negpos,negative,0.9982889103306847,0.0011945324525162939,36,3600,0.998342593145321
Qwen2.5-3B-Instruct,ideology,ideology__human_rights_priority__sovereignty_priority,negpos,positive,0.9984195169037814,0.0011130112442073014,36,3600,0.998342593145321
Qwen2.5-3B-Instruct,ideology,ideology__human_rights_priority__sovereignty_priority,posneg,negative,0.9982431308542741,0.0012329398830968276,36,3600,0.998342593145321
Qwen2.5-3B-Instruct,ideology,ideology__human_rights_priority__sovereignty_priority,posneg,positive,0.9984188144925441,0.0011530392717020175,36,3600,0.998342593145321
Qwen2.5-3B-Instruct,ideology,ideology__inclusive_policy__selective_policy,negpos,negative,0.9982799062715038,0.0012258576466366168,36,3600,0.9983160143266693
Qwen2.5-3B-Instruct,ideology,ideology__inclusive_policy__selective_policy,negpos,positive,0.9983716362906409,0.0011249781091674717,36,3600,0.9983160143266693
Qwen2.5-3B-Instruct,ideology,ideology__inclusive_policy__selective_policy,posneg,negative,0.9982555884850929,0.001248173186921999,36,3600,0.9983160143266693
Qwen2.5-3B-Instruct,ideology,ideology__inclusive_policy__selective_policy,posneg,positive,0.9983569262594396,0.001134610875309587,36,3600,0.9983160143266693
Qwen2.5-3B-Instruct,ideology,ideology__industrial_policy__market_coordination,negpos,negative,0.9982371106547172,0.0012187560353734198,36,3600,0.9982969849277308
Qwen2.5-3B-Instruct,ideology,ideology__industrial_policy__market_coordination,negpos,positive,0.9983431786403708,0.0011575862673736117,36,3600,0.9982969849277308
Qwen2.5-3B-Instruct,ideology,ideology__industrial_policy__market_coordination,posneg,negative,0.9982565875707,0.0011953903560225627,36,3600,0.9982969849277308
Qwen2.5-3B-Instruct,ideology,ideology__industrial_policy__market_coordination,posneg,positive,0.9983510628451353,0.0011308221733763522,36,3600,0.9982969849277308
Qwen2.5-3B-Instruct,ideology,ideology__institution_trust__institution_skepticism,negpos,negative,0.9982184730603739,0.0011947309513947952,36,3600,0.9982611997641442
Qwen2.5-3B-Instruct,ideology,ideology__institution_trust__institution_skepticism,negpos,positive,0.9983650240460017,0.0011521916749618506,36,3600,0.9982611997641442
Qwen2.5-3B-Instruct,ideology,ideology__institution_trust__institution_skepticism,posneg,negative,0.998111779309737,0.0013105442502498624,36,3600,0.9982611997641442
Qwen2.5-3B-Instruct,ideology,ideology__institution_trust__institution_skepticism,posneg,positive,0.9983495226404643,0.0011851083413669035,36,3600,0.9982611997641442
Qwen2.5-3B-Instruct,ideology,ideology__institutional_solutions__market_solutions,negpos,negative,0.9982744812779587,0.0011953912247293188,36,3600,0.998346394047355
Qwen2.5-3B-Instruct,ideology,ideology__institutional_solutions__market_solutions,negpos,positive,0.9984155284489733,0.0011298788320845108,36,3600,0.998346394047355
Qwen2.5-3B-Instruct,ideology,ideology__institutional_solutions__market_solutions,posneg,negative,0.9982737851623131,0.0012091646306744582,36,3600,0.998346394047355
